title; rank; date; artist; chart
exile (feat. Bon Iver);115;11/11/2021;Taylor Swift;top200
Rich MF (feat. Polo G & Lil Durk);116;11/11/2021;Trippie Redd;top200
Wishing Well;117;11/11/2021;Juice WRLD;top200
Drip Too Hard (Lil Baby & Gunna);118;11/11/2021;Lil Baby;top200
DÁKITI;119;11/11/2021;Bad Bunny, Jhay Cortez;top200
The Spins;120;11/11/2021;Mac Miller;top200
Heather;121;11/11/2021;Conan Gray;top200
Robbery;122;11/11/2021;Juice WRLD;top200
When We Were Young;123;11/11/2021;Adele;top200
Nuestra Canción;124;11/11/2021;Monsieur Periné, Vicente Garcia;top200
Die For You;125;11/11/2021;The Weeknd;top200
telepatía;126;11/11/2021;Kali Uchis;top200
Red;127;11/11/2021;Taylor Swift;top200
Dreams - 2004 Remaster;128;11/11/2021;Fleetwood Mac;top200
See You Again (feat. Kali Uchis);129;11/11/2021;Tyler, The Creator;top200
Nothing;130;11/11/2021;Bruno Major;top200
Forever After All;131;11/11/2021;Luke Combs;top200
Pursuit Of Happiness (Nightmare);132;11/11/2021;Kid Cudi, MGMT, Ratatat;top200
She Knows (feat. Amber Coffman & Cults);133;11/11/2021;J. Cole;top200
Jingle Bell Rock;134;11/11/2021;Bobby Helms;top200
If I Didn't Love You;135;11/11/2021;Jason Aldean, Carrie Underwood;top200
Money Trees;136;11/11/2021;Kendrick Lamar, Jay Rock;top200
Someone You Loved;137;11/11/2021;Lewis Capaldi;top200
you broke me first;138;11/11/2021;Tate McRae;top200
Electric Love;139;11/11/2021;BØRNS;top200
We Are Never Ever Getting Back Together;140;11/11/2021;Taylor Swift;top200
Livin It Up (with Post Malone & A$AP Rocky);141;11/11/2021;Young Thug;top200
Lemonade (feat. Gunna & Don Toliver & NAV);142;11/11/2021;Internet Money;top200
The Way Life Goes (feat. Oh Wonder);143;11/11/2021;Lil Uzi Vert;top200
Lost in the Fire (feat. The Weeknd);144;11/11/2021;Gesaffelstein;top200
Streets;145;11/11/2021;Doja Cat;top200
Classic;146;11/11/2021;MKTO;top200
Take My Breath;147;11/11/2021;The Weeknd;top200
Save Your Tears;148;11/11/2021;The Weeknd;top200
Wasted On You;149;11/11/2021;Morgan Wallen;top200
Work Out;150;11/11/2021;J. Cole;top200
we fell in love in october;151;11/11/2021;girl in red;top200
Have Mercy;152;11/11/2021;Chlöe;top200
Smells Like Teen Spirit;153;11/11/2021;Nirvana;top200
Fell In Luv (feat. Bryson Tiller);154;11/11/2021;Playboi Carti;top200
Wait a Minute!;155;11/11/2021;WILLOW;top200
edamame (feat. Rich Brian);156;11/11/2021;bbno$;top200
Teenagers;157;11/11/2021;My Chemical Romance;top200
Bored;158;11/11/2021;Billie Eilish;top200
Whiskey Glasses;159;11/11/2021;Morgan Wallen;top200
Before You Go;160;11/11/2021;Lewis Capaldi;top200
Whats Poppin (feat. DaBaby & Tory Lanez & Lil Wayne) [Remix] - Bonus Track;161;11/11/2021;Jack Harlow;top200
Someone Like You;162;11/11/2021;Adele;top200
Talking to the Moon;163;11/11/2021;Bruno Mars;top200
Thot Shit;164;11/11/2021;Megan Thee Stallion;top200
Tennessee Whiskey;165;11/11/2021;Chris Stapleton;top200
WFM;166;11/11/2021;RealestK;top200
Motley Crew;167;11/11/2021;Post Malone;top200
I GUESS I'M IN LOVE;168;11/11/2021;Clinton Kane;top200
For The Night (feat. Lil Baby & DaBaby);169;11/11/2021;Pop Smoke;top200
happier;170;11/11/2021;Olivia Rodrigo;top200
Fuck Love (feat. Trippie Redd);171;11/11/2021;XXXTENTACION;top200
Volví;172;11/11/2021;Aventura, Bad Bunny;top200
SAD!;173;11/11/2021;XXXTENTACION;top200
Everybody Talks;174;11/11/2021;Neon Trees;top200
Redbone;175;11/11/2021;Childish Gambino;top200
Collard Greens;176;11/11/2021;ScHoolboy Q, Kendrick Lamar;top200
Champagne Poetry;177;11/11/2021;Drake;top200
The Less I Know The Better;178;11/11/2021;Tame Impala;top200
Calling My Phone;179;11/11/2021;Lil Tjay, 6LACK;top200
The Hills;180;11/11/2021;The Weeknd;top200
lovely (with Khalid);181;11/11/2021;Billie Eilish;top200
love nwantiti (feat. Dj Yo! & AX'EL) - Remix;182;11/11/2021;CKay;top200
Ambition For Cash;183;11/11/2021;Key Glock;top200
Everybody Dies In Their Nightmares;184;11/11/2021;XXXTENTACION;top200
It's Beginning to Look a Lot like Christmas;185;11/11/2021;Michael Bublé;top200
Off The Grid;186;11/11/2021;Kanye West;top200
Love Sosa;187;11/11/2021;Chief Keef;top200
Leave Before You Love Me (with Jonas Brothers);188;11/11/2021;Marshmello;top200
SICKO MODE;189;11/11/2021;Travis Scott;top200
Blueberry Faygo;190;11/11/2021;Lil Mosey;top200
brutal;191;11/11/2021;Olivia Rodrigo;top200
Falling;192;11/11/2021;Harry Styles;top200
jealousy jealousy;193;11/11/2021;Olivia Rodrigo;top200
Astronaut In The Ocean;194;11/11/2021;Masked Wolf;top200
Loverboy;195;11/11/2021;A-Wall;top200
Ric Flair Drip (with Metro Boomin);196;11/11/2021;Offset;top200
Star Shopping;197;11/11/2021;Lil Peep;top200
Laugh Now Cry Later (feat. Lil Durk);198;11/11/2021;Drake;top200
Cigarette Daydreams;199;11/11/2021;Cage The Elephant;top200
t r a n s p a r e n t s o u l feat. Travis Barker;200;11/11/2021;WILLOW;top200
All Too Well (10 Minute Version) (Taylor's Version) (From The Vault);1;12/11/2021;Taylor Swift;top200
Red (Taylor's Version);2;12/11/2021;Taylor Swift;top200
All Too Well (Taylor's Version);3;12/11/2021;Taylor Swift;top200
State Of Grace (Taylor's Version);4;12/11/2021;Taylor Swift;top200
I Knew You Were Trouble (Taylor's Version);5;12/11/2021;Taylor Swift;top200
Smokin Out The Window;6;12/11/2021;Bruno Mars, Anderson .Paak, Silk Sonic;top200
22 (Taylor's Version);7;12/11/2021;Taylor Swift;top200
Treacherous (Taylor's Version);8;12/11/2021;Taylor Swift;top200
Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault);9;12/11/2021;Taylor Swift;top200
We Are Never Ever Getting Back Together (Taylor's Version);10;12/11/2021;Taylor Swift;top200
Already Dead;11;12/11/2021;Juice WRLD;top200
Better Man (Taylor's Version) (From The Vault);12;12/11/2021;Taylor Swift;top200
I Almost Do (Taylor's Version);13;12/11/2021;Taylor Swift;top200
Stay Stay Stay (Taylor's Version);14;12/11/2021;Taylor Swift;top200
Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version);15;12/11/2021;Taylor Swift;top200
The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor’s Version);16;12/11/2021;Taylor Swift;top200
I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault);17;12/11/2021;Taylor Swift;top200
Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault);18;12/11/2021;Taylor Swift;top200
Holy Ground (Taylor's Version);19;12/11/2021;Taylor Swift;top200
Message In A Bottle (Taylor's Version) (From The Vault);20;12/11/2021;Taylor Swift;top200
Babe (Taylor's Version) (From The Vault);21;12/11/2021;Taylor Swift;top200
Begin Again (Taylor's Version);22;12/11/2021;Taylor Swift;top200
The Lucky One (Taylor's Version);23;12/11/2021;Taylor Swift;top200
Sad Beautiful Tragic (Taylor's Version);24;12/11/2021;Taylor Swift;top200
Starlight (Taylor's Version);25;12/11/2021;Taylor Swift;top200
Forever Winter (Taylor's Version) (From The Vault);26;12/11/2021;Taylor Swift;top200
Come Back...Be Here (Taylor's Version);27;12/11/2021;Taylor Swift;top200
The Very First Night (Taylor's Version) (From The Vault);28;12/11/2021;Taylor Swift;top200
The Moment I Knew (Taylor's Version);29;12/11/2021;Taylor Swift;top200
INDUSTRY BABY (feat. Jack Harlow);30;12/11/2021;Lil Nas X;top200
Easy On Me;31;12/11/2021;Adele;top200
Leave The Door Open;32;12/11/2021;Bruno Mars, Anderson .Paak, Silk Sonic;top200
Girl At Home (Taylor's Version);33;12/11/2021;Taylor Swift;top200
Bad Man (Smooth Criminal);34;12/11/2021;Polo G;top200
STAY (with Justin Bieber);35;12/11/2021;The Kid LAROI;top200
Ronan (Taylor's Version);36;12/11/2021;Taylor Swift;top200
State Of Grace (Acoustic Version) (Taylor's Version);37;12/11/2021;Taylor Swift;top200
Fly As Me;38;12/11/2021;Bruno Mars, Anderson .Paak, Silk Sonic;top200
Knife Talk (with 21 Savage ft. Project Pat);39;12/11/2021;Drake;top200
After Last Night (with Thundercat & Bootsy Collins);40;12/11/2021;Bruno Mars, Anderson .Paak, Silk Sonic;top200
Heat Waves;41;12/11/2021;Glass Animals;top200
Blast Off;42;12/11/2021;Bruno Mars, Anderson .Paak, Silk Sonic;top200
One Right Now (with The Weeknd);43;12/11/2021;Post Malone;top200
Skate;44;12/11/2021;Bruno Mars, Anderson .Paak, Silk Sonic;top200
Put On A Smile;45;12/11/2021;Bruno Mars, Anderson .Paak, Silk Sonic;top200
777;46;12/11/2021;Bruno Mars, Anderson .Paak, Silk Sonic;top200
Enchanted;47;12/11/2021;Taylor Swift;top200
Way 2 Sexy (with Future & Young Thug);48;12/11/2021;Drake;top200
Silk Sonic Intro;49;12/11/2021;Bruno Mars, Anderson .Paak, Silk Sonic;top200
Better Days (NEIKED x Mae Muller x Polo G);50;12/11/2021;NEIKED;top200
ESCAPE PLAN;51;12/11/2021;Travis Scott;top200
Need to Know;52;12/11/2021;Doja Cat;top200
Shivers;53;12/11/2021;Ed Sheeran;top200
family ties (with Kendrick Lamar);54;12/11/2021;Baby Keem;top200
Meet Me At Our Spot;55;12/11/2021;THE ANXIETY, WILLOW, Tyler Cole;top200
good 4 u;56;12/11/2021;Olivia Rodrigo;top200
Doin' This;57;12/11/2021;Luke Combs;top200
Cold Heart - PNAU Remix;58;12/11/2021;Elton John, Dua Lipa;top200
Kiss Me More (feat. SZA);59;12/11/2021;Doja Cat;top200
LA FAMA (with The Weeknd);60;12/11/2021;ROSALÍA;top200
Woman;61;12/11/2021;Doja Cat;top200
feel like shit;62;12/11/2021;Tate McRae;top200
Bad Habits;63;12/11/2021;Ed Sheeran;top200
Dark Red;64;12/11/2021;Steve Lacy;top200
Happier Than Ever;65;12/11/2021;Billie Eilish;top200
SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy);66;12/11/2021;Amaarae;top200
Sky;67;12/11/2021;Playboi Carti;top200
Fair Trade (with Travis Scott);68;12/11/2021;Drake;top200
Jugaste y Sufrí;69;12/11/2021;Eslabon Armado, DannyLux;top200
Sweater Weather;70;12/11/2021;The Neighbourhood;top200
THATS WHAT I WANT;71;12/11/2021;Lil Nas X;top200
2055;72;12/11/2021;Sleepy Hallow;top200
MONTERO (Call Me By Your Name);73;12/11/2021;Lil Nas X;top200
Who Want Smoke?? (feat. G Herbo & Lil Durk & 21 Savage);74;12/11/2021;Nardo Wick;top200
Praise God;75;12/11/2021;Kanye West;top200
MAFIA;76;12/11/2021;Travis Scott;top200
ROOF;77;12/11/2021;DaBaby;top200
traitor;78;12/11/2021;Olivia Rodrigo;top200
RAPSTAR;79;12/11/2021;Polo G;top200
No Love (with SZA);80;12/11/2021;Summer Walker;top200
Pepas;81;12/11/2021;Farruko;top200
All Too Well;82;12/11/2021;Taylor Swift;top200
You Right;83;12/11/2021;Doja Cat, The Weeknd;top200
I Love You So;84;12/11/2021;The Walters;top200
Levitating (feat. DaBaby);85;12/11/2021;Dua Lipa;top200
Jumpin (feat. Polo G);86;12/11/2021;NLE Choppa;top200
Fancy Like;87;12/11/2021;Walker Hayes;top200
Wildest Dreams (Taylor's Version);88;12/11/2021;Taylor Swift;top200
love nwantiti (ah ah ah);89;12/11/2021;CKay;top200
Beggin';90;12/11/2021;Måneskin;top200
Moth To A Flame (with The Weeknd);91;12/11/2021;Swedish House Mafia;top200
No Role Modelz;92;12/11/2021;J. Cole;top200
Get Into It (Yuh);93;12/11/2021;Doja Cat;top200
All I Want for Christmas Is You;94;12/11/2021;Mariah Carey;top200
Blinding Lights;95;12/11/2021;The Weeknd;top200
Wants and Needs (feat. Lil Baby);96;12/11/2021;Drake;top200
Girls Want Girls (with Lil Baby);97;12/11/2021;Drake;top200
Life Goes On;98;12/11/2021;Oliver Tree;top200
Freaks;99;12/11/2021;Surf Curse;top200
Ghost;100;12/11/2021;Justin Bieber;top200
MONEY;101;12/11/2021;LISA;top200
Toxic;102;12/11/2021;BoyWithUke;top200
let you;103;12/11/2021;iann dior;top200
Miss The Rage (feat. Playboi Carti);104;12/11/2021;Trippie Redd;top200
Tell Em;105;12/11/2021;Cochise, $NOT;top200
Sunflower - Spider-Man: Into the Spider-Verse;106;12/11/2021;Post Malone, Swae Lee;top200
Enemy (with JID) - from the series Arcane League of Legends;107;12/11/2021;Imagine Dragons;top200
Ain't Shit;108;12/11/2021;Doja Cat;top200
20 Min;109;12/11/2021;Lil Uzi Vert;top200
Hurricane;110;12/11/2021;Kanye West;top200
Losin Control Pt. 2;111;12/11/2021;Russ;top200
My Universe;112;12/11/2021;Coldplay, BTS;top200
If I Didn't Love You;113;12/11/2021;Jason Aldean, Carrie Underwood;top200
too easy;114;12/11/2021;Gunna, Future;top200
deja vu;115;12/11/2021;Olivia Rodrigo;top200
GHOST TOWN;116;12/11/2021;Benson Boone;top200
All Girls Are The Same;117;12/11/2021;Juice WRLD;top200
Está Dañada;118;12/11/2021;Ivan Cornejo;top200
"...And to Those I Love;  Thanks for Sticking Around";119;12/11/2021;$uicideboy$;top200
drivers license;120;12/11/2021;Olivia Rodrigo;top200
Notion;121;12/11/2021;The Rare Occasions;top200
Sharing Locations (feat. Lil Baby & Lil Durk);122;12/11/2021;Meek Mill;top200
Martin & Gina;123;12/11/2021;Polo G;top200
YKWIM?;124;12/11/2021;Yot Club;top200
masquerade;125;12/11/2021;Siouxxie;top200
Looking Out for You;126;12/11/2021;Joy Again;top200
Lucid Dreams;127;12/11/2021;Juice WRLD;top200
Mr. Brightside;128;12/11/2021;The Killers;top200
Circles;129;12/11/2021;Post Malone;top200
Yonaguni;130;12/11/2021;Bad Bunny;top200
Good Days;131;12/11/2021;SZA;top200
Lo Siento BB:/ (with Bad Bunny & Julieta Venegas);132;12/11/2021;Tainy;top200
Space Song;133;12/11/2021;Beach House;top200
Lion Eyes;134;12/11/2021;Lil Durk;top200
LOT OF ME;135;12/11/2021;Lil Tecca;top200
Save Your Tears (with Ariana Grande) (Remix);136;12/11/2021;The Weeknd;top200
goosebumps;137;12/11/2021;Travis Scott;top200
exile (feat. Bon Iver);138;12/11/2021;Taylor Swift;top200
Bubbly (with Drake & Travis Scott);139;12/11/2021;Young Thug;top200
Bite Me;140;12/11/2021;Avril Lavigne;top200
Heartbreak Anniversary;141;12/11/2021;Giveon;top200
Watermelon Sugar;142;12/11/2021;Harry Styles;top200
Come & Go (with Marshmello);143;12/11/2021;Juice WRLD;top200
XO Tour Llif3;144;12/11/2021;Lil Uzi Vert;top200
Shoota (feat. Lil Uzi Vert);145;12/11/2021;Playboi Carti;top200
Jocelyn Flores;146;12/11/2021;XXXTENTACION;top200
Peaches (feat. Daniel Caesar & Giveon);147;12/11/2021;Justin Bieber;top200
Wishing Well;148;12/11/2021;Juice WRLD;top200
SLOW DANCING IN THE DARK;149;12/11/2021;Joji;top200
Rockin' Around The Christmas Tree;150;12/11/2021;Brenda Lee;top200
Drip Too Hard (Lil Baby & Gunna);151;12/11/2021;Lil Baby;top200
Buy Dirt;152;12/11/2021;Jordan Davis, Luke Bryan;top200
Daddy Issues;153;12/11/2021;The Neighbourhood;top200
505;154;12/11/2021;Arctic Monkeys;top200
Rich MF (feat. Polo G & Lil Durk);155;12/11/2021;Trippie Redd;top200
Robbery;156;12/11/2021;Juice WRLD;top200
my ex's best friend (with blackbear);157;12/11/2021;Machine Gun Kelly;top200
DÁKITI;158;12/11/2021;Bad Bunny, Jhay Cortez;top200
Mood (feat. iann dior);159;12/11/2021;24kGoldn;top200
A-O-K;160;12/11/2021;Tai Verdes;top200
Jingle Bell Rock;161;12/11/2021;Bobby Helms;top200
The Spins;162;12/11/2021;Mac Miller;top200
Blank Space;163;12/11/2021;Taylor Swift;top200
See You Again (feat. Kali Uchis);164;12/11/2021;Tyler, The Creator;top200
Happier Than Ever - Edit;165;12/11/2021;Billie Eilish;top200
Die For You;166;12/11/2021;The Weeknd;top200
telepatía;167;12/11/2021;Kali Uchis;top200
She Knows (feat. Amber Coffman & Cults);168;12/11/2021;J. Cole;top200
Pursuit Of Happiness (Nightmare);169;12/11/2021;Kid Cudi, MGMT, Ratatat;top200
Dreams - 2004 Remaster;170;12/11/2021;Fleetwood Mac;top200
Moon;171;12/11/2021;Kanye West;top200
Money Trees;172;12/11/2021;Kendrick Lamar, Jay Rock;top200
Ambition For Cash;173;12/11/2021;Key Glock;top200
Talking to the Moon;174;12/11/2021;Bruno Mars;top200
The Way Life Goes (feat. Oh Wonder);175;12/11/2021;Lil Uzi Vert;top200
Overpass Graffiti;176;12/11/2021;Ed Sheeran;top200
Do It To It;177;12/11/2021;ACRAZE, Cherish;top200
Lost in the Fire (feat. The Weeknd);178;12/11/2021;Gesaffelstein;top200
Smells Like Teen Spirit - Remastered 2021;179;12/11/2021;Nirvana;top200
Lemonade (feat. Gunna & Don Toliver & NAV);180;12/11/2021;Internet Money;top200
Work Out;181;12/11/2021;J. Cole;top200
Streets;182;12/11/2021;Doja Cat;top200
Wasted On You;183;12/11/2021;Morgan Wallen;top200
Save Your Tears;184;12/11/2021;The Weeknd;top200
Nuestra Canción;185;12/11/2021;Monsieur Periné, Vicente Garcia;top200
favorite crime;186;12/11/2021;Olivia Rodrigo;top200
Forever After All;187;12/11/2021;Luke Combs;top200
When We Were Young;188;12/11/2021;Adele;top200
Fuck Love (feat. Trippie Redd);189;12/11/2021;XXXTENTACION;top200
Heather;190;12/11/2021;Conan Gray;top200
Fell In Luv (feat. Bryson Tiller);191;12/11/2021;Playboi Carti;top200
Someone You Loved;192;12/11/2021;Lewis Capaldi;top200
Classic;193;12/11/2021;MKTO;top200
Electric Love;194;12/11/2021;BØRNS;top200
Whiskey Glasses;195;12/11/2021;Morgan Wallen;top200
Livin It Up (with Post Malone & A$AP Rocky);196;12/11/2021;Young Thug;top200
Volví;197;12/11/2021;Aventura, Bad Bunny;top200
The Feels;198;12/11/2021;TWICE;top200
Outlawz (feat. Jazmine Sullivan & 21 Savage);199;12/11/2021;Rick Ross;top200
you broke me first;200;12/11/2021;Tate McRae;top200
All Too Well (10 Minute Version) (Taylor's Version) (From The Vault);1;13/11/2021;Taylor Swift;top200
Smokin Out The Window;2;13/11/2021;Bruno Mars, Anderson .Paak, Silk Sonic;top200
Red (Taylor's Version);3;13/11/2021;Taylor Swift;top200
All Too Well (Taylor's Version);4;13/11/2021;Taylor Swift;top200
Already Dead;5;13/11/2021;Juice WRLD;top200
Nothing New (feat. Phoebe Bridgers) (Taylor’s Version) (From The Vault);6;13/11/2021;Taylor Swift;top200
I Knew You Were Trouble (Taylor's Version);7;13/11/2021;Taylor Swift;top200
State Of Grace (Taylor's Version);8;13/11/2021;Taylor Swift;top200
22 (Taylor's Version);9;13/11/2021;Taylor Swift;top200
INDUSTRY BABY (feat. Jack Harlow);10;13/11/2021;Lil Nas X;top200
Treacherous (Taylor's Version);11;13/11/2021;Taylor Swift;top200
We Are Never Ever Getting Back Together (Taylor's Version);12;13/11/2021;Taylor Swift;top200
Better Man (Taylor's Version) (From The Vault);13;13/11/2021;Taylor Swift;top200
Run (feat. Ed Sheeran) (Taylor’s Version) (From The Vault);14;13/11/2021;Taylor Swift;top200
STAY (with Justin Bieber);15;13/11/2021;The Kid LAROI;top200
I Almost Do (Taylor's Version);16;13/11/2021;Taylor Swift;top200
Easy On Me;17;13/11/2021;Adele;top200
I Bet You Think About Me (feat. Chris Stapleton) (Taylor’s Version) (From The Vault);18;13/11/2021;Taylor Swift;top200
Message In A Bottle (Taylor's Version) (From The Vault);19;13/11/2021;Taylor Swift;top200
Everything Has Changed (feat. Ed Sheeran) (Taylor’s Version);20;13/11/2021;Taylor Swift;top200
Stay Stay Stay (Taylor's Version);21;13/11/2021;Taylor Swift;top200
The Last Time (feat. Gary Lightbody of Snow Patrol) (Taylor’s Version);22;13/11/2021;Taylor Swift;top200
Holy Ground (Taylor's Version);23;13/11/2021;Taylor Swift;top200
Heat Waves;24;13/11/2021;Glass Animals;top200
Bad Man (Smooth Criminal);25;13/11/2021;Polo G;top200
Babe (Taylor's Version) (From The Vault);26;13/11/2021;Taylor Swift;top200
Leave The Door Open;27;13/11/2021;Bruno Mars, Anderson .Paak, Silk Sonic;top200
Knife Talk (with 21 Savage ft. Project Pat);28;13/11/2021;Drake;top200
Begin Again (Taylor's Version);29;13/11/2021;Taylor Swift;top200
The Very First Night (Taylor's Version) (From The Vault);30;13/11/2021;Taylor Swift;top200
The Lucky One (Taylor's Version);31;13/11/2021;Taylor Swift;top200
Sad Beautiful Tragic (Taylor's Version);32;13/11/2021;Taylor Swift;top200
Starlight (Taylor's Version);33;13/11/2021;Taylor Swift;top200
Forever Winter (Taylor's Version) (From The Vault);34;13/11/2021;Taylor Swift;top200
The Moment I Knew (Taylor's Version);35;13/11/2021;Taylor Swift;top200
Come Back...Be Here (Taylor's Version);36;13/11/2021;Taylor Swift;top200
Way 2 Sexy (with Future & Young Thug);37;13/11/2021;Drake;top200
One Right Now (with The Weeknd);38;13/11/2021;Post Malone;top200
Better Days (NEIKED x Mae Muller x Polo G);39;13/11/2021;NEIKED;top200
Fly As Me;40;13/11/2021;Bruno Mars, Anderson .Paak, Silk Sonic;top200
Girl At Home (Taylor's Version);41;13/11/2021;Taylor Swift;top200
After Last Night (with Thundercat & Bootsy Collins);42;13/11/2021;Bruno Mars, Anderson .Paak, Silk Sonic;top200
Enchanted;43;13/11/2021;Taylor Swift;top200
Need to Know;44;13/11/2021;Doja Cat;top200
Skate;45;13/11/2021;Bruno Mars, Anderson .Paak, Silk Sonic;top200
Shivers;46;13/11/2021;Ed Sheeran;top200
Put On A Smile;47;13/11/2021;Bruno Mars, Anderson .Paak, Silk Sonic;top200
Blast Off;48;13/11/2021;Bruno Mars, Anderson .Paak, Silk Sonic;top200
State Of Grace (Acoustic Version) (Taylor's Version);49;13/11/2021;Taylor Swift;top200
Cold Heart - PNAU Remix;50;13/11/2021;Elton John, Dua Lipa;top200
ESCAPE PLAN;51;13/11/2021;Travis Scott;top200
777;52;13/11/2021;Bruno Mars, Anderson .Paak, Silk Sonic;top200
good 4 u;53;13/11/2021;Olivia Rodrigo;top200
Ronan (Taylor's Version);54;13/11/2021;Taylor Swift;top200
Kiss Me More (feat. SZA);55;13/11/2021;Doja Cat;top200
Meet Me At Our Spot;56;13/11/2021;THE ANXIETY, WILLOW, Tyler Cole;top200
family ties (with Kendrick Lamar);57;13/11/2021;Baby Keem;top200
Woman;58;13/11/2021;Doja Cat;top200
Bad Habits;59;13/11/2021;Ed Sheeran;top200
Silk Sonic Intro;60;13/11/2021;Bruno Mars, Anderson .Paak, Silk Sonic;top200
SAD GIRLZ LUV MONEY Remix (feat. Kali Uchis and Moliy);61;13/11/2021;Amaarae;top200
2055;62;13/11/2021;Sleepy Hallow;top200
LA FAMA (with The Weeknd);63;13/11/2021;ROSALÍA;top200
Jugaste y Sufrí;64;13/11/2021;Eslabon Armado, DannyLux;top200
Who Want Smoke?? (feat. G Herbo & Lil Durk & 21 Savage);65;13/11/2021;Nardo Wick;top200
THATS WHAT I WANT;66;13/11/2021;Lil Nas X;top200
MONTERO (Call Me By Your Name);67;13/11/2021;Lil Nas X;top200
Pepas;68;13/11/2021;Farruko;top200
Dark Red;69;13/11/2021;Steve Lacy;top200
Fair Trade (with Travis Scott);70;13/11/2021;Drake;top200
Happier Than Ever;71;13/11/2021;Billie Eilish;top200
Sky;72;13/11/2021;Playboi Carti;top200
RAPSTAR;73;13/11/2021;Polo G;top200
Doin' This;74;13/11/2021;Luke Combs;top200
Sweater Weather;75;13/11/2021;The Neighbourhood;top200
All I Want for Christmas Is You;76;13/11/2021;Mariah Carey;top200
Praise God;77;13/11/2021;Kanye West;top200
Fancy Like;78;13/11/2021;Walker Hayes;top200
traitor;79;13/11/2021;Olivia Rodrigo;top200
Levitating (feat. DaBaby);80;13/11/2021;Dua Lipa;top200
ROOF;81;13/11/2021;DaBaby;top200
love nwantiti (ah ah ah);82;13/11/2021;CKay;top200
You Right;83;13/11/2021;Doja Cat, The Weeknd;top200
Beggin';84;13/11/2021;Måneskin;top200
No Love (with SZA);85;13/11/2021;Summer Walker;top200
Moth To A Flame (with The Weeknd);86;13/11/2021;Swedish House Mafia;top200
Get Into It (Yuh);87;13/11/2021;Doja Cat;top200
I Love You So;88;13/11/2021;The Walters;top200
Jumpin (feat. Polo G);89;13/11/2021;NLE Choppa;top200
Toxic;90;13/11/2021;BoyWithUke;top200
No Role Modelz;91;13/11/2021;J. Cole;top200
MAFIA;92;13/11/2021;Travis Scott;top200
Wildest Dreams (Taylor's Version);93;13/11/2021;Taylor Swift;top200
Blinding Lights;94;13/11/2021;The Weeknd;top200
Girls Want Girls (with Lil Baby);95;13/11/2021;Drake;top200
Life Goes On;96;13/11/2021;Oliver Tree;top200
Wants and Needs (feat. Lil Baby);97;13/11/2021;Drake;top200
Enemy (with JID) - from the series Arcane League of Legends;98;13/11/2021;Imagine Dragons;top200
Ghost;99;13/11/2021;Justin Bieber;top200
MONEY;100;13/11/2021;LISA;top200
Freaks;101;13/11/2021;Surf Curse;top200
Tell Em;102;13/11/2021;Cochise, $NOT;top200
Miss The Rage (feat. Playboi Carti);103;13/11/2021;Trippie Redd;top200
feel like shit;104;13/11/2021;Tate McRae;top200
Rockin' Around The Christmas Tree;105;13/11/2021;Brenda Lee;top200
Ain't Shit;106;13/11/2021;Doja Cat;top200
Sunflower - Spider-Man: Into the Spider-Verse;107;13/11/2021;Post Malone, Swae Lee;top200
20 Min;108;13/11/2021;Lil Uzi Vert;top200
All Girls Are The Same;109;13/11/2021;Juice WRLD;top200
My Universe;110;13/11/2021;Coldplay, BTS;top200
too easy;111;13/11/2021;Gunna, Future;top200
If I Didn't Love You;112;13/11/2021;Jason Aldean, Carrie Underwood;top200
Jingle Bell Rock;113;13/11/2021;Bobby Helms;top200
Bubbly (with Drake & Travis Scott);114;13/11/2021;Young Thug;top200
deja vu;115;13/11/2021;Olivia Rodrigo;top200
Hurricane;116;13/11/2021;Kanye West;top200
Yonaguni;117;13/11/2021;Bad Bunny;top200
Lucid Dreams;118;13/11/2021;Juice WRLD;top200
masquerade;119;13/11/2021;Siouxxie;top200
drivers license;120;13/11/2021;Olivia Rodrigo;top200
Mr. Brightside;121;13/11/2021;The Killers;top200
"...And to Those I Love;  Thanks for Sticking Around";122;13/11/2021;$uicideboy$;top200
GHOST TOWN;123;13/11/2021;Benson Boone;top200
Está Dañada;124;13/11/2021;Ivan Cornejo;top200
Martin & Gina;125;13/11/2021;Polo G;top200
Lo Siento BB:/ (with Bad Bunny & Julieta Venegas);126;13/11/2021;Tainy;top200
LOT OF ME;127;13/11/2021;Lil Tecca;top200
Sharing Locations (feat. Lil Baby & Lil Durk);128;13/11/2021;Meek Mill;top200
Notion;129;13/11/2021;The Rare Occasions;top200
Circles;130;13/11/2021;Post Malone;top200
YKWIM?;131;13/11/2021;Yot Club;top200
goosebumps;132;13/11/2021;Travis Scott;top200
Do It To It;133;13/11/2021;ACRAZE, Cherish;top200
Come & Go (with Marshmello);134;13/11/2021;Juice WRLD;top200
Have Yourself A Merry Little Christmas - Remastered 1999;135;13/11/2021;Frank Sinatra;top200
